delta,prods
0.22170628611406604,122
0.05943928225609434,123
0.002664990104604511,124
0.006774530114597404,125
0.0028815329812978147,126
0.0014219988132236404,127
0.0022844115283781083,128
0.004545565355973802,129
9.760784740792518e-5,130
0.03089864232433046,131
0.029497824696318252,132
0.05585175941522414,133
0.06853836868706588,134
0.0437280799593507,135
0.02513823589722214,136
0.012900192646337938,137
0.008215736959779917,138
0.00623481143968045,139
0.021478131400574425,140
0.006668086173584702,141
0.008188614930692896,142
0.008306036052543427,143
0.00732588380675126,144
0.0021627424042178632,145
0.00923751174868868,146
0.0005108378307886796,147
4.612855685129734e-5,148
0.016535741881233246,149
0.006421658101840959,150
0.04404498974253285,151
0.0003012116016875302,152
0.00023959334402659676,153
2.9956391351601874e-5,154
0.0016761077917251538,155
6.603578255168768e-5,156
0.0005364588546752605,157
0.0007712676347150082,158
0.0015730024494246958,159
0.0008791049087409205,160
0.0001278296017746157,161
0.0001106775057922543,162
0.002031271298164086,163
0.010299973694629268,164
0.009280666616544673,165
0.014504682502310939,166
0.4109405189393189,167
0.06288309272414305,168
0.0711056279814817,169
0.13225379370797352,170
0.09060774057438144,171
0.10589516042723363,172
0.08063913520823464,173
0.01161710638837683,174
0.004721063989614647,175
0.021524105728691043,176
0.023054183019338422,177
0.019588892008433768,178
0.011439269858219574,179
0.011829062755891042,180
0.02308518770675571,181
0.12266811368733659,182
0.5201322346675508,183
0.07661815007742306,184
0.0810668858073866,185
0.11653872570417922,186
0.13353519914668652,187
0.206789577651602,188
0.0359014853251807,189
0.05191319661342839,190
0.022516537044030612,191
0.056604331159145496,192
0.2171141253756448,193
0.6489699720619355,194
0.02440304598914961,195
0.05589209651612165,196
0.031034079627877836,197
0.05911113311386153,198
0.19149871192599413,199
0.09100130277839225,200
0.04912468579707539,201
0.037528699593295405,202
0.042500616975005706,203
0.07207352887604557,204
0.34930173715424506,205
0.8899307387991571,206
0.0009197782604461398,207
9.074971821990604e-5,208
0.0011792325432457046,209
0.003931018337050375,210
0.007657137661746273,211
0.03187419169390609,212
0.00017106373278593333,213
0.00012832709056542863,214
5.0875210645674545e-5,215
0.0001757556987038257,216
0.012788600265825475,217
9.087824136671709e-5,218
0.002450621209121144,219
0.0008930070639877314,220
0.00013267354594666164,221
9.989692833483582e-5,222
0.002045168014866437,223
0.0009486793369897983,224
0.0010298887438970833,225
0.010797743233308368,226
0.0009635996633516953,227
0.013172560181246533,228
0.01564130186269841,229
0.0045863449652844114,230
0.2234637864432415,231
0.00012416455003461251,232
1.2518293520706287e-5,233
0.00021298569816598876,234
1.3862124858275107e-5,235
0.0004930957870029694,236
0.0008380213034681574,237
1.143763290690898e-5,238
5.32720449760939e-5,239
8.713882412473984e-5,240
0.9850635723969391,241
0.9121895687850445,242
0.5179742715950141,243
0.23361554511672764,244
1.4869241608894224,245
0.7009243675110817,246
0.5613752954246891,247
0.7959478773859793,248
3.0506340469599507,249
2.1972100666315044,250
0.8005415673540576,251
1.2960674342489609,252
0.6489915438585696,253
0.1581647129457224,254
0.17062411058823637,255
0.1293323208454799,256
0.32449281791576146,257
0.11593648101267263,258
0.0857295847557487,259
0.09566751753810411,260
0.36988089578315814,261
0.20800102220577962,262
0.21095077184556546,263
0.04998155768530091,264
0.16145101757591135,265
0.012512105705331207,266
0.0141466679703638,267
0.0027873508119653913,268
0.010627180521046074,269
0.7341542297049252,270
0.31707173010466333,271
0.2842461043578276,272
1.1449234893571405,273
0.5002042382403447,274
0.4809840374816649,275
1.0129705721043396,276
1.4912598078326975,277
1.5931540365681807,278
0.517806341652932,279
0.6080148626295657,280
0.2459488978519669,281
0.2632487078490575,282
0.3465630448643671,283
0.10863733548497491,284
0.24244167006564216,285
0.01999997468230055,286
0.17548447156889393,287
0.031720403663682305,288
0.027544531825008167,289
0.261918300672173,290
0.1681251752748,291
0.03687752968099403,292
0.016961228736259843,293
0.014688976659337511,294
0.024669722176783215,295
0.047379641754300046,296
0.03619127736676712,297
0.031620556042343206,298
0.020659962439050238,299
0.04094125449184454,300
0.048086387071107906,301
0.015065345020836816,302
0.0182092188567575,303
0.013452272610311337,304
0.04509861474971726,305
0.0707905594939293,306
0.029621068539996395,307
0.15996357459001923,308
0.08002798386550546,309
0.07964770374994386,310
0.06446975964000524,311
0.05670454712889156,312
0.010956348180518919,313
0.02279990991652816,314
0.019753268319074757,315
0.007946411344066378,316
0.012095503808558176,317
0.13077262169666248,318
0.06305181719244962,319
0.07833053214960123,320
0.05213320448847477,321
0.048216897562122316,322
0.01793170165294062,323
0.02201404251902253,324
0.009266968743278682,325
0.05530845839309118,326
0.0489702881622177,327
0.018986493120968662,328
0.01301587655484656,329
0.01534611905769284,330
0.008280391953335072,331
0.04414042888457753,332
0.07101116115882644,333
0.023857848573869904,334
0.03348236996297173,335
0.011272199621165702,336
0.05644834157375917,337
0.018151482864950306,338
0.00499411470111292,339
0.031079630138472716,340
0.015238017996413436,341
0.014457020494184203,342
0.03163587529472434,343
0.04339671034192107,344
0.004502222201237303,345
0.009370827779018546,346
0.005349937012428575,347
0.02122131897936135,348
0.023835905774955375,349
0.005183142755977385,350
0.006593826010898831,351
0.006374961966572214,352
0.004735528099471342,353
0.011272740897996687,354
0.008073514948222794,355
0.007450892468986288,356
0.00435622736311831,357
0.0026843362404208658,358
0.015531314526974756,359
0.004844604872475147,360
0.0023293512029164787,361
0.01251888199996709,362
0.004597958143915668,363
0.006566606601156784,364
0.008366507583954378,365
0.020682377908572924,366
0.012389701200272212,367
0.016691707828460068,368
0.005239621693595633,369
0.05231832420158723,370
0.03997307438518044,371
0.010601305753485018,372
0.012395798535128802,373
0.011661391536951648,374
0.00690273943541744,375
0.035582246472897726,376
0.0974521067856461,377
0.02630091815465521,378
0.02309103655647977,379
0.009490279850716573,380
0.057954342369145505,381
0.019065793869813375,382
0.003183742943036829,383
0.03502708850447926,384
0.01183241752056821,385
0.014296984077404542,386
0.020965717961144457,387
0.03914655804827214,388
0.27016369372565247,389
0.08078360278981017,390
0.1107875793335512,391
0.04489919904498493,392
0.13156835921812582,393
0.07048886109596339,394
0.029508355006089265,395
0.0762069510889445,396
0.09027631523283573,397
0.20133477419749832,398
0.07398055096439163,399
0.32007471241385405,400
0.06817382989524919,401
0.10254310416136254,402
0.058918803355153315,403
0.0913585965424059,404
0.10976540720071443,405
0.04787210714665224,406
0.09644506755552663,407
0.026535212568275734,408
0.222521534939309,409
0.1755064853850955,410
0.0053945605796868745,411
0.0027769069663398115,412
0.005806903500723479,413
0.0023069754167410715,414
0.013374914294555888,415
0.0019552122344457957,416
0.0015161939580156639,417
0.007237250523771196,418
0.0074017280298398205,419
0.011222855957385116,420
0.23550612982472763,421
0.06295130510491885,422
0.0939056206534851,423
0.03362882321599435,424
0.12940807637611032,425
0.04687539825053573,426
0.0204350442713308,427
0.0422612268492045,428
0.08800884761811513,429
0.10675313993850179,430
0.03248681125950294,431
2.069231345965908,432
3.3294739189785694,433
3.7415285249848647,434
1.7809718641043752,435
3.4266739255892817,436
18.24260048366745,437
1.6731677939125091,438
2.98380819514156,439
5.483495262146226,440
1.7207442182852084,441
1.63171060337668,442
3.280966594620415,443
5.171023091001577,444
2.0267490868083846,445
4.952130973988725,446
3.7424761942927534,447
9.960653241513159,448
2.531788928633899,449
6.725305090216082,450
6.191245208990024,451
3.0452819702898157,452
1.655285770807974,453
0.23335345716801012,454
0.2434805804511402,455
0.416421920564561,456
0.20623546053457917,457
0.4413938263017802,458
0.2302551451700735,459
0.2193743463480997,460
0.2821364371131162,461
0.34824179759202334,462
0.2394109052065056,463
0.26677952905955316,464
0.01499471222573237,465
0.025485868929617798,466
0.007461510609430616,467
0.1712587224543395,468
0.028339065130744936,469
0.05695979117028495,470
0.012848111684477557,471
0.20814002735741904,472
0.17486938143396408,473
2.3656583483536773,474
3.2272013778659017,475
3.138509061926597,476
3.114559822651303,477
3.9775263696797243,478
4.37145445975425,479
1.655713068618607,480
3.188281927707336,481
4.523463821875234,482
2.947244427128521,483
1.39575023127733,484
19.454398979330378,485
12.948126576866816,486
57.88753258215902,487
17.214445198538957,488
41.2621373317427,489
22.478721563581917,490
47.27261963056538,491
33.556435596876284,492
16.757076752551487,493
6.4209111204776255,494
9.714585350003961,495
20.44241766092245,496
14.973182604467937,497
7.79991976961439,498
15.871533612174709,499
7.794574946172435,500
1.8114983397682742,501
4.934094082294608,502
1.908275380415819,503
4.908166749927618,504
0.101636976083185,505
0.41090758885066864,506
0.36695764699951866,507
0.0005553282193432039,508
0.01922362085740598,509
0.07389814304471026,510
0.0019481008785438019,511
0.002860390947274614,512
0.015342885716220483,513
0.004486427398178767,514
0.17530303236214675,515
0.022597909327104367,516
0.0008698529195610551,517
0.1063465855973618,518
0.11647790145226568,519
0.010752999060230773,520
0.013029013440761758,521
0.12205893548849772,522
0.09929565589793486,523
0.5864273514296547,524
0.5272175353920507,525
0.5653417986715017,526
0.45876959224176644,527
0.4099869198430183,528
0.3858498997189668,529
0.5168129829437309,530
0.22105996649634074,531
0.1632257184614066,532
0.19422757229290422,533
0.151832124535412,534
0.18099313052218322,535
0.09714871859901852,536
0.07370075304350887,537
0.14130418767288472,538
0.10743565569934627,539
0.30669391232092963,540
0.31987983762350597,541
0.2987862358934556,542
0.26953285063113214,543
0.0009240093480920626,544
0.0023155515317972923,545
0.011084200633410982,546
0.0004209208559300474,547
5.491168271072465e-5,548
0.00017924518190389247,549
0.00020493926683309488,550
0.001293328636482672,551
0.014301507623195694,552
0.000609236251322729,553
0.00546606183206762,554
0.0009418355356790685,555
0.005524499881912736,556
0.009164569525516428,557
0.056634858701263835,558
0.0007866714735073813,559
0.00039637805738442313,560
0.0005424389488418658,561
0.0007856572738086429,562
0.0017093047701665248,563
0.010127123665919033,564
1.089610265756064,565
0.664306498070372,566
0.37821611923718396,567
1.5570374815370107,568
0.010489342488476435,569
0.13885955420230583,570
0.8698729891906699,571
0.1438409663130342,572
0.10945332850912882,573
0.2446696157610629,574
0.4738396235870487,575
0.2774792870835033,576
0.01050046993529775,577
0.2739596985401377,578
0.11167980642289307,579
0.44966209811274854,580
0.13835246562070583,581
0.20402308639151637,582
0.3976850601377039,583
0.3939927156698847,584
0.06280581808142119,585
0.6826866830009576,586
0.057315171660740016,587
0.1996981780132093,588
0.03468841377141987,589
0.06672725221202537,590
0.17404461832967483,591
0.05421560472700175,592
0.005427039588571265,593
0.016806975951144654,594
0.09186319169732834,595
0.026984216334121406,596
0.023923360702894022,597
0.058102257193224226,598
0.061211629386518016,599
0.0656264252101951,600
0.07436213422577838,601
0.02844243885503097,602
22.91972300813319,603
17.711001912886708,604
39.03608390213236,605
15.161449899945465,606
85.54560007219712,607
12.725535121180265,608
67.21767750194043,609
4.676702507010572,610
2.9581486021420296,611
2.955494863222515,612
3.788689174446904,613
14.812367120364073,614
2.1820335396887414,615
1.054650383318285,616
19.757486682038014,617
9.303089709912115,618
34.83078017231278,619
10.311306070827962,620
96.39018247458196,621
10.02877579291423,622
46.30281891333547,623
2.1848676961318088,624
6.110953532160232,625
0.2171659388788774,626
0.748518364006617,627
1.2794961376442004,628
3.081819421290237,629
0.002586564432803202,630
0.1744826746368811,631
0.2641471909387276,632
0.1661755917408063,633
0.1873908322544286,634
0.004271154281934172,635
0.024786193867872286,636
0.037382520195922614,637
0.0454084185333164,638
0.10466733886976726,639
0.20224044092681537,640
0.15669342315529586,641
0.11498762702950083,642
0.39527018289435056,643
0.04113441413915476,644
0.19784379495528054,645
0.26769925067367184,646
0.3439874828124957,647
0.04000106334262242,648
0.0007291135727647171,649
0.0026634952824318944,650
1.9128400745875134e-5,651
0.0001865240096938509,652
0.0006105996770651921,653
0.0006091387307456432,654
5.5002849362081525e-6,655
0.0018879479270810776,656
0.00026066750416194566,657
0.005349336067055015,658
5.592191584773859e-5,659
0.006130804844912613,660
0.00035235074795460485,661
0.00028220997112932047,662
0.0862652035160991,663
0.07073640927543239,664
0.918447766835868,665
0.2256838048497722,666
0.6583765938530634,667
0.4413320038276733,668
1.9638128730071875,669
0.0338951623584579,670
0.007353736951661415,671
0.10836811743480773,672
0.013171851181830032,673
0.015683373777255396,674
0.15696308914450843,675
0.1022925949840096,676
0.22058342452722432,677
0.44707382854101413,678
0.01799058399633685,679
0.05015699617708068,680
0.031803816738065024,681
0.04617412401968142,682
0.003250432945159638,683
0.001861089525270607,684
0.011287511837653242,685
0.011293153699608243,686
0.005606634282656442,687
0.0024095342929536094,688
0.01387067511546488,689
0.013729652036549734,690
0.38554191713161545,691
0.232971470190194,692
0.9020121045516156,693
0.2008696205965075,694
0.2735367670855142,695
0.563456598251295,696
0.43693512492408404,697
2.1876464454992672,698
0.9528118055649638,699
0.2442226214764433,700
0.07879853067335381,701
0.07583455379977974,702
0.2685518925022712,703
0.15406549427305627,704
0.5541601615894919,705
0.1532286018812965,706
0.24548856927919346,707
0.015139394197557034,708
0.005504070319245226,709
0.018865394470114667,710
0.0022895107734293846,711
0.015405221956990196,712
0.01905114413710148,713
0.04620749558868289,714
0.022914130138499956,715
0.041048844932942946,716
0.019102844102893014,717
0.04688909205691791,718
0.048731357879701176,719
0.003979270257832986,720
0.04919578447550009,721
0.1774023086460103,722
0.08945239836743621,723
0.21378529166224663,724
0.631370589730807,725
0.17987114196236828,726
0.03992943299388651,727
0.4492737069182342,728
0.006599397063191131,729
0.06978277920527773,730
0.02567848998389579,731
0.00040400814523583407,732
0.06381046959517866,733
0.002279927964422212,734
0.010182062953610247,735
0.0004961590721212077,736
0.0006443602183643362,737
0.005711330474258555,738
0.004358091800369283,739
0.0017182202869133456,740
0.003835549263723015,741
0.00180507522879837,742
0.0035894680133886497,743
0.05944941917221324,744
0.00578026756367015,745
0.016168129929831576,746
0.0069464827138828525,747
0.07808447334797218,748
0.020705412688811667,749
0.0023148565532918114,750
0.018939668179737742,751
0.0436436067815538,752
0.02644256383710735,753
0.011587879054539327,754
0.01595327516480689,755
0.21242691849063067,756
0.019203221203042523,757
0.5257802167076014,758
0.9638015229827164,759
0.18024506529883136,760
1.0576741960943505,761
0.9583460469100874,762
0.3789979676995583,763
0.5958634959709826,764
0.24045125527942493,765
0.17728768085563465,766
0.00517273135059926,767
0.29723367310888754,768
0.07956405048947446,769
0.016067466276252232,770
0.0005446216404814817,771
0.001808855799970474,772
0.0034873189738017308,773
0.013058511514503504,774
0.008095595802449082,775
0.01086840738115639,776
0.008782986457537887,777
0.006744853871395736,778
0.010053396323386869,779
0.045398055191390556,780
0.03441493629586696,781
0.09555866618406708,782
0.013983556576053704,783
0.31727724569866506,784
0.00967912210129991,785
0.012436873858067703,786
0.011816332772393037,787
0.00595595343071584,788
0.006344246795689707,789
0.009280586679411,790
0.015804080480821298,791
0.01855158082492934,792
0.007099892315418172,793
0.020820212417434026,794
0.0028839081364439956,795
0.004508802303919437,796
0.03281440154872285,797
0.027490112337653336,798
0.07221116584623498,799
0.050511551680054015,800
0.00015419182964396532,801
0.0004401192976512435,802
0.0014031039715093126,803
0.0020552255453979954,804
0.000720290677999066,805
0.0008942536381906081,806
0.00025928654810782964,807
0.0014245974480378044,808
0.012682048369592523,809
0.021244873281230058,810
0.006076040156229489,811
0.0014314792180399455,812
0.002312264584296545,813
0.003961461460451455,814
0.00108028158177531,815
0.004652311503423374,816
0.006477754379103052,817
0.011428680268016895,818
0.0023435814195903212,819
0.0004644953144433036,820
0.016587981728160728,821
0.005200664838230879,822
0.01804618297241282,823
0.02517275635053718,824
0.00753895209491691,825
0.007325906252898006,826
3.8377831924212125e-5,827
7.677047357242235e-5,828
0.0003389876111035301,829
0.00018305758760659433,830
0.00100517530441422,831
0.00037621301277942837,832
0.00040900973976487544,833
0.00021253956281391467,834
0.011345550384024853,835
0.019138560264092296,836
0.019647126196440455,837
0.04035738699925135,838
0.08492371349902127,839
0.028850583165592955,840
0.020369478611691295,841
0.05458583405679428,842
0.006041871743516838,843
0.017432648813032758,844
0.047078354505268226,845
0.06261414023018096,846
0.0981326342614325,847
0.04725411504572146,848
0.007851043085700542,849
0.018725452800967206,850
0.01180711761641524,851
0.0363481960960664,852
0.3530960716089018,853
0.10535876486063196,854
0.1922006040730348,855
0.12675560210500655,856
0.47965941069234913,857
0.2001448914883133,858
0.15879986549540406,859
0.3467858080106886,860
0.3816686432374588,861
0.04542987256288584,862
0.013448791056393319,863
0.05288786442127904,864
0.08126055342115074,865
0.01614045857822349,866
0.00371576239530264,867
0.1138573584517738,868
0.004581936657651136,869
0.00037180539166719077,870
0.000516446328883276,871
0.0007926157460078677,872
0.0077170306487053565,873
0.016654503042719402,874
0.003271724706390614,875
0.006667116860005808,876
0.0016606575007908793,877
0.009784672040060697,878
0.02476277659388549,879
0.07287156149810219,880
0.009638248798463521,881
0.11599348394027272,882
0.12311627391332756,883
0.19063843676750766,884
0.12402689014415762,885
0.5330919939703078,886
0.0958443584667912,887
0.11269720510814418,888
0.08280828313482158,889
0.13557268255617333,890
0.03641869677915036,891
0.005429957027457588,892
0.043080925663201104,893
0.00606144126489296,894
0.09807290775108746,895
0.029914464734574618,896
0.09291485243823691,897
0.012305266344842893,898
0.026026183952824657,899
0.008702713748730738,900
0.026397157897042032,901
0.010665522380346777,902
0.018512804007768054,903
0.0027917895579460624,904
0.017083999845047312,905
0.00512592957538526,906
0.06011049328188816,907
0.020690700943732637,908
0.04475061952925867,909
0.01666190927537096,910
0.002527173294430525,911
0.0052577340586836135,912
0.003554448824040882,913
0.00219042178362411,914
0.015361669229895299,915
0.0011984125717531707,916
0.0015777520860938647,917
0.002681024106926132,918
0.003748355120221269,919
0.02434301459584384,920
0.05433324719858993,921
0.11521492346853489,922
0.16322018845479738,923
0.03352066919131416,924
0.2076152202690532,925
0.10406742588410514,926
0.03328825042583846,927
0.06342121079527804,928
0.0337244161585653,929
0.050711729521237495,930
0.03657113751025231,931
0.01441643342738386,932
0.010092676361727617,933
0.0068725063357695775,934
0.02765718737142709,935
0.009117449959620758,936
0.008051238747174472,937
0.014051420858962495,938
0.006002258267259709,939
0.11366442319100681,940
0.09899640673974817,941
0.10801318487703944,942
0.3447482953025211,943
0.01999865289769453,944
0.054913413949919325,945
0.09190457373276505,946
0.04447751475332553,947
0.10187378906674494,948
0.07423869232801908,949
0.08633100773650154,950
0.3747469475282089,951
1.19677807535982,952
1.4116345524085216,953
0.9877196496569763,954
3.4317090445568508,955
1.8469589715176467,956
0.1880343942672732,957
0.42345926922307586,958
0.5683906022879139,959
0.40687196540320447,960
2.0175967551423764,961
0.3960080764801341,962
0.1795721323408127,963
1.2463784618270353,964
1.1041567586938876,965
0.8993236540259018,966
2.502857460522544,967
1.1484643338984755,968
2.702128919721274,969
20.048704725437137,970
30.071038679916978,971
3.8275509291379604,972
2.414397679005782,973
10.445410266561002,974
14.725994516086772,975
6.257563994984197,976
3.2713066213923696,977
4.203868209634284,978
2.357538335076774,979
2.5564114184760425,980
9.24321114551526,981
12.959607922144441,982
12.425885892832376,983
5.881786766769107,984
0.5494035609342882,985
0.4340593979372527,986
0.35803814004387324,987
0.14401464363750632,988
0.6065264976819258,989
0.6642233399781098,990
0.918474462157726,991
1.343721707417393,992
0.45270442164401603,993
0.01983494495535323,994
0.018850083297543944,995
0.06246640238151574,996
0.03794620974609517,997
0.008804485690547094,998
0.1128831840717095,999
0.12085118866840751,1000
0.35705840346870893,1001
0.21611255936648602,1002
0.24367515779647972,1003
0.1165095680753911,1004
0.3810488204331514,1005
0.271941304102967,1006
0.25416723574996086,1007
0.25471587685222324,1008
0.7112969804730322,1009
0.7921019982170941,1010
1.043676637105891,1011
1.749172090389487,1012
1.012964143330431,1013
0.002629318803021755,1014
0.006898144105936244,1015
0.01807983993291525,1016
0.002550269013763613,1017
0.00836830620670928,1018
0.00635485255796056,1019
0.005252699739934941,1020
0.00106539036336926,1021
0.0008954948964259611,1022
0.0021571144700212553,1023
0.0015210444504779941,1024
4.978177885655161e-6,1025
3.0972062114157966e-6,1026
0.007816329507999665,1027
0.018705295846398948,1028
0.002383198198561828,1029
0.014062464422964787,1030
0.01959006254672468,1031
0.0062430455147423425,1032
0.008568458235418415,1033
3.172299834287124e-5,1034
6.0827143715144344e-5,1035
1.1144759691361753e-5,1036
0.0002558139089247007,1037
0.00015474548830335668,1038
5.926602826795929e-5,1039
0.01909753402838393,1040
0.009535512055648862,1041
0.017413442448039867,1042
0.3560991846745997,1043
0.5858847664329069,1044
0.8590553816509109,1045
0.2322489904557559,1046
0.013518302425569104,1047
1.283637703603072,1048
0.8549673477524962,1049
0.03627755491186105,1050
0.025318973797285916,1051
0.019825673136596847,1052
0.0007478597159758013,1053
0.09182669830657599,1054
0.3809631816378859,1055
0.27340923011348195,1056
0.6531070568316895,1057
0.36522362631815314,1058
0.16108878820162126,1059
0.0035800346603251623,1060
0.6198796656298083,1061
1.1654970023737412,1062
0.03722992413550261,1063
0.060174438404162936,1064
0.08331080513171643,1065
0.07829024381421369,1066
0.07540953047901397,1067
0.0008274317751993357,1068
0.01674297203526188,1069
0.03713598358615189,1070
0.022112064812511004,1071
0.02465737371673561,1072
0.0159590256618041,1073
0.04742258851906937,1074
0.00966001796495093,1075
0.0801752098417257,1076
0.058084615947582546,1077
0.07327815626163942,1078
0.006064522560904151,1079
0.12060129899179256,1080
0.06179781491127121,1081
0.13640138915638728,1082
0.051440134217228345,1083
0.14845835222022322,1084
0.13298122402256948,1085
0.06130835180918447,1086
0.05507722464228023,1087
0.011860941213031946,1088
0.036519141296648495,1089
0.040468633002080846,1090
0.036138983570055704,1091
0.025728640314949088,1092
0.03206388545638963,1093
0.2369175324220258,1094
0.11005739237724324,1095
0.2118733641630415,1096
0.11263835211682284,1097
0.30075568165885846,1098
0.27374041621247086,1099
0.6381657306371991,1100
0.09989227505628992,1101
0.04322920428617206,1102
0.022710264754211833,1103
0.22042652082627293,1104
0.15932190271499855,1105
0.28775493743771763,1106
0.015760723344843578,1107
0.030222167148243644,1108
0.012581882631080234,1109
0.028334947882741515,1110
0.018958638557224208,1111
0.007459734328205,1112
0.000738456796038774,1113
0.004142756788748925,1114
0.0056941633035393685,1115
0.0021290050055249254,1116
0.0021499146776405233,1117
0.001629638175333138,1118
0.000474726487845986,1119
0.02482347387193484,1120
0.04744605763686907,1121
0.020810728516671758,1122
0.02766830112234969,1123
0.02507597232657764,1124
0.14002133351608329,1125
1.5441441629590595,1126
1.45820515250299,1127
2.1923460806119355,1128
3.4036340661346327,1129
0.07777077993472689,1130
1.4011277722813793,1131
1.1739010414197395,1132
1.5557560267410029,1133
2.01737847891093,1134
0.01535076725119361,1135
0.018169197008670725,1136
0.06861233566729723,1137
0.0049137046836832485,1138
0.08528675363889202,1139
0.15219965992571016,1140
0.06432892807793092,1141
0.9753335769940803,1142
0.9711559721583253,1143
2.6470843278014695,1144
1.8237812283439108,1145
0.04265145622676547,1146
0.8069798899166053,1147
0.6912063736638848,1148
0.9867202483972474,1149
0.942126892663238,1150
0.025678903321854712,1151
0.13462935149763297,1152
0.08461732393673736,1153
0.06001168271615112,1154
0.2459127701589096,1155
0.07303161794589937,1156
0.011009575191189608,1157
0.10015400342866107,1158
0.043770514683414787,1159
0.05424467398749781,1160
0.1383787952590976,1161
0.23077718064921676,1162
0.1219016386642802,1163
0.03604505825997066,1164
0.26973277121382677,1165
0.2884628437458558,1166
1.5509457232709225,1167
0.7325916384364137,1168
0.8946615172601193,1169
0.22630336230939013,1170
0.3152350777894151,1171
1.510912824445243,1172
0.054963903900417777,1173
0.12426319196741607,1174
0.08150603839686262,1175
0.06316479622736251,1176
0.1461611572132827,1177
0.14129875618293644,1178
0.05895595696969496,1179
0.10106956847557158,1180
0.0834897444837026,1181
0.08603455216533425,1182
0.20446251554443542,1183
0.11093312929660142,1184
0.0588419081572092,1185
0.17471430778771602,1186
0.638182210197946,1187
0.2353636213195859,1188
0.19225818097809297,1189
0.21247542635875744,1190
0.07342481411186454,1191
0.10927561853736095,1192
0.298015609388003,1193
0.39736829996961526,1194
0.1962605096922908,1195
0.09176421249288698,1196
0.09254647092336649,1197
0.16206970881359692,1198
0.070694302028868,1199
0.09534165211524505,1200
0.1265855514720004,1201
0.20539843268349908,1202
0.08080575999452849,1203
0.1248217205981323,1204
0.07416605768239434,1205
0.10885709618456603,1206
3.0051250960928072e-5,1207
0.01303711706520911,1208
0.010016497544835537,1209
0.01240897938555739,1210
0.0009756519532087552,1211
0.002919021336580728,1212
0.008557102374357724,1213
0.0007302565763495384,1214
0.0019507743174233436,1215
8.225357475283304e-5,1216
0.002349352614860389,1217
0.00016836782824311875,1218
3.20160596838985e-6,1219
0.001870837149636187,1220
0.0003263560283673803,1221
0.000545625896256148,1222
7.449803678629451e-5,1223
0.00031919755562965314,1224
0.00034293958828835434,1225
0.00014236357404021283,1226
1.8125759382789764e-5,1227
0.012089467628485888,1228
0.004890576798061056,1229
0.00821931486675584,1230
0.0005671200423201935,1231
0.001978552257515485,1232
0.009527115555827914,1233
0.0007704954758246283,1234
0.037574325302561946,1235
0.06847861192576965,1236
0.07132045729995717,1237
